Case_ID,Case Duration,Case Length,Variants,First Activity,Last Activity
3451,1265360.0,7,1,a,h
3452,1082325.0,7,1,a,h
3453,1231972.0,7,4,a,h
3454,725008.0,7,1,a,h
3455,433869.0,3,2,a,c
3456,733690.0,7,3,a,h
3457,957787.0,7,1,a,h
3458,1354751.0,7,4,a,h
3459,2043128.0,7,1,a,h
3460,2260018.0,7,1,a,h
3461,2225988.0,7,1,a,h
3462,306157.0,3,2,a,c
3463,1040213.0,7,3,a,h
3464,885514.0,7,1,a,h
3465,639652.0,7,1,a,h
3466,961346.0,7,1,a,h
3467,932375.0,7,1,a,h
3468,992139.0,7,3,a,h
3469,1346668.0,7,4,a,h
3470,954708.0,7,1,a,h
3471,1044245.0,7,1,a,h
3472,303126.0,3,2,a,c
3473,799010.0,7,3,a,h
3474,793912.0,7,4,a,h
3475,1377749.0,7,3,a,h
3476,276267.0,3,2,a,c
3477,774581.0,7,3,a,h
3478,1650959.0,7,4,a,h
3479,1757738.0,7,1,a,h
3480,1706775.0,7,1,a,h
3481,157112.0,3,2,a,c
3482,1018561.0,7,3,a,h
3483,440202.0,3,2,a,c
3484,1160942.0,7,1,a,h
3485,1472200.0,7,1,a,h
3486,162590.0,3,2,a,c
3487,1524888.0,7,3,a,h
3488,2158643.0,7,1,a,h
3489,1368636.0,7,1,a,h
3490,1473664.0,7,4,a,h
3491,324951.0,3,2,a,c
3492,286947.0,3,2,a,c
3493,226738.0,3,2,a,c
3494,371381.0,3,2,a,c
3495,1401040.0,7,1,a,h
3496,1405108.0,7,1,a,h
3497,688897.0,7,3,a,h
3498,451988.0,3,2,a,c
3499,1009470.0,7,3,a,h
3500,307365.0,3,2,a,c
3501,936434.0,7,4,a,h
3502,945596.0,7,1,a,h
3503,172905.0,3,2,a,c
3504,309000.0,3,2,a,c
3505,632027.0,7,3,a,h
3506,555959.0,7,3,a,h
3507,915626.0,7,1,a,h
3508,672646.0,7,3,a,h
3509,1603430.0,7,1,a,h
3510,1677083.0,7,4,a,h
3511,1089705.0,7,3,a,h
3512,297028.0,3,2,a,c
3513,1099145.0,7,1,a,h
3514,1254556.0,7,1,a,h
3515,162631.0,3,2,a,c
3516,194841.0,3,2,a,c
3517,1472402.0,7,4,a,h
3518,365409.0,3,2,a,c
3519,1252178.0,7,1,a,h
3520,1798967.0,7,1,a,h
3521,2543807.0,7,1,a,h
3522,2160686.0,7,1,a,h
3523,2265569.0,7,1,a,h
3524,2257190.0,7,1,a,h
3525,1788765.0,7,1,a,h
3526,1829972.0,7,1,a,h
3527,391034.0,3,2,a,c
3528,957595.0,7,1,a,h
3529,1227454.0,7,1,a,h
3530,1205720.0,7,1,a,h
3531,800188.0,7,4,a,h
3532,1199556.0,7,1,a,h
3533,873698.0,7,4,a,h
3534,1383230.0,7,1,a,h
3535,922471.0,7,1,a,h
3536,985627.0,7,1,a,h
3537,1247850.0,7,3,a,h
3538,1034130.0,7,1,a,h
3539,1218918.0,7,3,a,h
3540,240705.0,3,2,a,c
3541,1248918.0,7,1,a,h
3542,902492.0,7,1,a,h
3543,316981.0,3,2,a,c
3544,507813.0,3,2,a,c
3545,1128537.0,7,3,a,h
3546,1032754.0,7,1,a,h
3547,1383180.0,7,3,a,h
3548,1461652.0,7,1,a,h
3549,1254212.0,7,1,a,h
3550,1141812.0,7,4,a,h
3551,1769772.0,7,1,a,h
3552,1675533.0,7,1,a,h
3553,1713755.0,7,1,a,h
3554,1555143.0,7,1,a,h
3555,1086168.0,7,1,a,h
3556,845049.0,7,1,a,h
3557,448496.0,3,2,a,c
3558,1978271.0,7,1,a,h
3559,1807487.0,7,1,a,h
3560,213703.0,3,2,a,c
3561,1051449.0,7,3,a,h
3562,1112628.0,7,3,a,h
3563,805227.0,7,3,a,h
3564,1138727.0,7,3,a,h
3565,1013339.0,7,3,a,h
3566,787981.0,7,4,a,h
3567,1080502.0,7,3,a,h
3568,1382135.0,7,3,a,h
3569,1596135.0,7,3,a,h
3570,1219897.0,7,1,a,h
3571,1597507.0,7,1,a,h
3572,971749.0,7,3,a,h
3573,506823.0,3,2,a,c
3574,1135747.0,7,1,a,h
3575,1929066.0,7,1,a,h
3576,839933.0,7,3,a,h
3577,1278416.0,7,1,a,h
3578,1649868.0,7,3,a,h
3579,171937.0,3,2,a,c
3580,763354.0,7,3,a,h
3581,1356825.0,7,3,a,h
3582,308991.0,3,2,a,c
3583,755957.0,7,3,a,h
3584,1269805.0,7,1,a,h
3585,578386.0,7,4,a,h
3586,1299580.0,7,3,a,h
3587,1348734.0,7,4,a,h
3588,413090.0,3,2,a,c
3589,1125584.0,7,1,a,h
3590,305670.0,3,2,a,c
3591,838306.0,7,3,a,h
3592,965946.0,7,4,a,h
3593,479753.0,3,2,a,c
3594,801045.0,7,1,a,h
3595,1194937.0,7,1,a,h
3596,449488.0,3,2,a,c
3597,347608.0,3,2,a,c
3598,444636.0,3,2,a,c
3599,514655.0,3,2,a,c
3600,1030706.0,7,4,a,h
3601,173519.0,3,2,a,c
3602,742846.0,7,4,a,h
3603,773281.0,7,1,a,h
3604,950946.0,7,1,a,h
3605,198786.0,3,2,a,c
3606,647568.0,7,1,a,h
3607,1348141.0,7,3,a,h
3608,1288442.0,7,1,a,h
3609,761903.0,7,3,a,h
3610,1123202.0,7,1,a,h
3611,879220.0,7,1,a,h
3612,278528.0,3,2,a,c
3613,922688.0,7,1,a,h
3614,951766.0,7,1,a,h
3615,62554.0,3,2,a,c
3616,987115.0,7,1,a,h
3617,1049703.0,7,1,a,h
3618,831485.0,7,1,a,h
3619,269211.0,3,2,a,c
3620,891515.0,7,1,a,h
3621,850741.0,7,3,a,h
3622,886058.0,7,1,a,h
3623,608534.0,7,1,a,h
3624,1009961.0,7,3,a,h
3625,228045.0,3,2,a,c
3626,251904.0,3,2,a,c
3627,906855.0,7,1,a,h
3628,840919.0,7,4,a,h
3629,974229.0,7,1,a,h
3630,328751.0,3,2,a,c
3631,1202414.0,7,1,a,h
3632,336866.0,3,2,a,c
3633,705036.0,7,1,a,h
3634,502523.0,7,1,a,h
3635,1234263.0,7,1,a,h
3636,1074123.0,7,1,a,h
3637,392084.0,3,2,a,c
3638,1269202.0,7,3,a,h
3639,313634.0,3,2,a,c
3640,278059.0,3,2,a,c
3641,278576.0,3,2,a,c
3642,1405326.0,7,1,a,h
3643,1379637.0,7,1,a,h
3644,1621514.0,7,1,a,h
3645,1853797.0,7,1,a,h
3646,239769.0,3,2,a,c
3647,1407069.0,7,4,a,h
3648,502371.0,3,2,a,c
3649,268218.0,3,2,a,c
3650,1334982.0,7,1,a,h
3651,1445474.0,7,1,a,h
3652,1093887.0,7,4,a,h
3653,814448.0,7,1,a,h
3654,1139933.0,7,1,a,h
3655,765076.0,7,1,a,h
3656,812332.0,7,4,a,h
3657,1488219.0,7,4,a,h
3658,334763.0,3,2,a,c
3659,1201569.0,7,4,a,h
3660,1184186.0,7,1,a,h
3661,1200006.0,7,3,a,h
3662,259129.0,3,2,a,c
3663,1210974.0,7,1,a,h
3664,1150972.0,7,1,a,h
3665,979347.0,7,4,a,h
3666,301197.0,3,2,a,c
3667,1143806.0,7,1,a,h
3668,1019456.0,7,3,a,h
3669,390138.0,3,2,a,c
3670,1082172.0,7,4,a,h
3671,1232858.0,7,3,a,h
3672,224950.0,3,2,a,c
3673,321323.0,3,2,a,c
3674,236002.0,3,2,a,c
3675,2166441.0,7,1,a,h
3676,1830053.0,7,4,a,h
3677,1874455.0,7,4,a,h
3678,1940459.0,7,1,a,h
3679,1446527.0,7,1,a,h
3680,2083539.0,7,1,a,h
3681,2226069.0,7,1,a,h
3682,2692165.0,7,1,a,h
3683,2634124.0,7,1,a,h
3684,2166752.0,7,1,a,h
3685,2019832.0,7,1,a,h
3686,1044870.0,7,4,a,h
3687,684206.0,7,1,a,h
3688,1030601.0,7,1,a,h
3689,903684.0,7,1,a,h
3690,988783.0,7,1,a,h
3691,467153.0,3,2,a,c
3692,708934.0,7,4,a,h
3693,1133270.0,7,1,a,h
3694,903693.0,7,1,a,h
3695,919897.0,7,1,a,h
3696,783150.0,7,4,a,h
3697,144454.0,3,2,a,c
3698,807366.0,7,3,a,h
3699,787187.0,7,1,a,h
3700,802296.0,7,3,a,h
3701,1877822.0,7,1,a,h
3702,1217264.0,7,3,a,h
3703,1588711.0,7,1,a,h
3704,1606643.0,7,1,a,h
3705,1846668.0,7,1,a,h
3706,2102348.0,7,1,a,h
3707,434026.0,3,2,a,c
3708,1216479.0,7,1,a,h
3709,422800.0,3,2,a,c
3710,984219.0,7,3,a,h
3711,1155979.0,7,1,a,h
3712,217322.0,3,2,a,c
3713,974426.0,7,3,a,h
3714,1423325.0,7,3,a,h
3715,457301.0,7,4,a,h
3716,1086497.0,7,4,a,h
3717,1163141.0,7,3,a,h
3718,268777.0,3,2,a,c
3719,416276.0,3,2,a,c
3720,1141437.0,7,1,a,h
3721,342688.0,3,2,a,c
3722,969981.0,7,1,a,h
3723,1036270.0,7,1,a,h
3724,1111078.0,7,1,a,h
3725,1028603.0,7,1,a,h
3726,932544.0,7,1,a,h
3727,1251660.0,7,3,a,h
3728,915601.0,7,3,a,h
3729,1252995.0,7,1,a,h
3730,349580.0,3,2,a,c
3731,1294503.0,7,1,a,h
3732,300083.0,3,2,a,c
3733,952254.0,7,1,a,h
3734,230986.0,3,2,a,c
3735,984705.0,7,4,a,h
3736,288360.0,3,2,a,c
3737,977015.0,7,3,a,h
3738,121533.0,3,2,a,c
3739,790962.0,7,3,a,h
3740,1119203.0,7,3,a,h
3741,206537.0,3,2,a,c
3742,184565.0,3,2,a,c
3743,1002312.0,7,3,a,h
3744,923719.0,7,3,a,h
3745,1138192.0,7,1,a,h
3746,1764344.0,7,4,a,h
3747,1632579.0,7,1,a,h
3748,247153.0,3,2,a,c
3749,1284226.0,7,3,a,h
3750,1324131.0,7,3,a,h
3751,1053657.0,7,1,a,h
3752,1086531.0,7,4,a,h
3753,1057049.0,7,4,a,h
3754,375516.0,3,2,a,c
3755,308760.0,3,2,a,c
3756,868167.0,7,3,a,h
3757,1204604.0,7,4,a,h
3758,2743225.0,7,1,a,h
3759,2694806.0,7,1,a,h
3760,2705527.0,7,1,a,h
3761,2924168.0,7,1,a,h
3762,1666495.0,7,4,a,h
3763,1819335.0,7,4,a,h
3764,2371229.0,7,1,a,h
3765,1430415.0,7,1,a,h
3766,1142896.0,7,1,a,h
3767,330267.0,3,2,a,c
3768,1030974.0,7,1,a,h
3769,1233346.0,7,1,a,h
3770,1456705.0,7,3,a,h
3771,1180091.0,7,1,a,h
3772,1191872.0,7,1,a,h
3773,1272058.0,7,1,a,h
3774,252760.0,3,2,a,c
3775,857434.0,7,3,a,h
3776,62982.0,3,2,a,c
3777,1177369.0,7,1,a,h
3778,339317.0,3,2,a,c
3779,1040265.0,7,1,a,h
3780,1110959.0,7,1,a,h
3781,1059329.0,7,1,a,h
3782,1114833.0,7,1,a,h
3783,1158242.0,7,1,a,h
3784,859848.0,7,1,a,h
3785,1048293.0,7,1,a,h
3786,422976.0,3,2,a,c
3787,1743186.0,7,4,a,h
3788,1284753.0,7,1,a,h
3789,806232.0,7,1,a,h
3790,420534.0,3,2,a,c
3791,795677.0,7,3,a,h
3792,268991.0,3,2,a,c
3793,374280.0,3,2,a,c
3794,1179496.0,7,1,a,h
3795,473473.0,7,1,a,h
3796,452984.0,3,2,a,c
3797,877676.0,7,1,a,h
3798,581761.0,7,1,a,h
3799,242681.0,3,2,a,c
3800,751464.0,7,3,a,h
3801,1049380.0,7,3,a,h
3802,924781.0,7,4,a,h
3803,970382.0,7,1,a,h
3804,395134.0,3,2,a,c
3805,231618.0,3,2,a,c
3806,881805.0,7,3,a,h
3807,1061658.0,7,1,a,h
3808,1030575.0,7,1,a,h
3809,1541501.0,7,1,a,h
3810,1162898.0,7,1,a,h
3811,728905.0,7,1,a,h
3812,1064750.0,7,1,a,h
3813,728778.0,7,3,a,h
3814,223829.0,3,2,a,c
3815,1126029.0,7,1,a,h
3816,87681.0,3,2,a,c
3817,701165.0,7,3,a,h
3818,1513037.0,7,3,a,h
3819,200277.0,3,2,a,c
3820,144168.0,3,2,a,c
3821,987809.0,7,3,a,h
3822,937554.0,7,1,a,h
3823,794858.0,7,4,a,h
3824,962461.0,7,1,a,h
3825,568497.0,7,1,a,h
3826,903418.0,7,1,a,h
3827,830104.0,7,3,a,h
3828,396639.0,3,2,a,c
3829,953844.0,7,3,a,h
3830,1117013.0,7,1,a,h
3831,1375295.0,7,1,a,h
3832,814707.0,7,1,a,h
3833,1043065.0,7,1,a,h
3834,984567.0,7,1,a,h
3835,1674752.0,7,1,a,h
3836,1590469.0,7,1,a,h
3837,847302.0,7,3,a,h
3838,217828.0,3,2,a,c
3839,1369038.0,7,1,a,h
3840,272707.0,3,2,a,c
3841,1297767.0,7,1,a,h
3842,223934.0,3,2,a,c
3843,163149.0,3,2,a,c
3844,947246.0,7,3,a,h
3845,1039694.0,7,3,a,h
3846,868814.0,7,1,a,h
3847,149808.0,3,2,a,c
3848,937373.0,7,3,a,h
3849,780119.0,7,1,a,h
3850,916458.0,7,3,a,h
3851,1309755.0,7,4,a,h
3852,1142825.0,7,4,a,h
3853,1513041.0,7,3,a,h
3854,1202931.0,7,1,a,h
3855,492479.0,7,4,a,h
3856,1056703.0,7,1,a,h
3857,1848927.0,7,1,a,h
3858,1356503.0,7,4,a,h
3859,297120.0,3,2,a,c
3860,610754.0,7,3,a,h
3861,413573.0,3,2,a,c
3862,302034.0,3,2,a,c
3863,231644.0,3,2,a,c
3864,854137.0,7,3,a,h
3865,1601141.0,7,3,a,h
3866,316597.0,3,2,a,c
3867,954775.0,7,1,a,h
3868,856322.0,7,1,a,h
3869,816861.0,7,1,a,h
3870,952896.0,7,4,a,h
3871,959979.0,7,3,a,h
3872,1217539.0,7,3,a,h
3873,738440.0,7,4,a,h
3874,882500.0,7,1,a,h
3875,328985.0,3,2,a,c
3876,1397213.0,7,1,a,h
3877,1312877.0,7,1,a,h
3878,145729.0,3,2,a,c
3879,1181208.0,7,3,a,h
3880,1419135.0,7,1,a,h
3881,874559.0,7,4,a,h
3882,356152.0,3,2,a,c
3883,428104.0,7,3,a,h
3884,884947.0,7,4,a,h
3885,306197.0,3,2,a,c
3886,228550.0,3,2,a,c
3887,1070647.0,7,1,a,h
3888,965684.0,7,4,a,h
3889,439614.0,3,2,a,c
3890,980735.0,7,3,a,h
3891,1050653.0,7,4,a,h
3892,927184.0,7,1,a,h
3893,495245.0,3,2,a,c
3894,528789.0,7,1,a,h
3895,1040586.0,7,3,a,h
3896,1145700.0,7,3,a,h
3897,1228268.0,7,3,a,h
3898,1380153.0,7,1,a,h
3899,1583527.0,7,4,a,h
3900,1281061.0,7,1,a,h
3901,982317.0,7,3,a,h
3902,662688.0,7,3,a,h
3903,246915.0,3,2,a,c
3904,850312.0,7,3,a,h
3905,1102894.0,7,1,a,h
3906,1016503.0,7,1,a,h
3907,984849.0,7,3,a,h
3908,1161577.0,7,3,a,h
3909,1440463.0,7,3,a,h
3910,312884.0,3,2,a,c
3911,1177466.0,7,3,a,h
3912,668441.0,7,1,a,h
3913,1064938.0,7,1,a,h
3914,156712.0,3,2,a,c
3915,184392.0,3,2,a,c
3916,1408414.0,7,1,a,h
3917,534980.0,7,4,a,h
3918,465880.0,3,2,a,c
3919,1586841.0,7,1,a,h
3920,1814805.0,7,1,a,h
3921,281131.0,3,2,a,c
3922,630256.0,7,1,a,h
3923,821217.0,7,3,a,h
3924,868042.0,7,1,a,h
3925,527977.0,7,1,a,h
3926,284365.0,3,2,a,c
3927,1795266.0,7,1,a,h
3928,1820415.0,7,1,a,h
3929,1247904.0,7,1,a,h
3930,221533.0,3,2,a,c
3931,332899.0,3,2,a,c
3932,895570.0,7,3,a,h
3933,427728.0,3,2,a,c
3934,228086.0,3,2,a,c
3935,69721.0,3,2,a,c
3936,1296686.0,7,1,a,h
3937,1136913.0,7,1,a,h
3938,1283942.0,7,3,a,h
3939,1492961.0,7,3,a,h
3940,302336.0,3,2,a,c
3941,787282.0,7,3,a,h
3942,976375.0,7,3,a,h
3943,887217.0,7,4,a,h
3944,943389.0,7,3,a,h
3945,1622430.0,7,1,a,h
3946,1625639.0,7,4,a,h
3947,1242619.0,7,1,a,h
3948,423260.0,3,2,a,c
3949,222840.0,3,2,a,c
3950,1576641.0,7,1,a,h
3951,1010569.0,7,1,a,h
3952,1602338.0,7,4,a,h
3953,1314824.0,7,1,a,h
3954,1010870.0,7,4,a,h
3955,263808.0,3,2,a,c
3956,846902.0,7,3,a,h
3957,1131372.0,7,1,a,h
3958,467790.0,3,2,a,c
3959,877959.0,7,3,a,h
3960,1150002.0,7,1,a,h
3961,935578.0,7,3,a,h
3962,1129664.0,7,1,a,h
3963,784688.0,7,1,a,h
3964,363909.0,3,2,a,c
3965,746412.0,7,4,a,h
3966,999020.0,7,3,a,h
3967,988413.0,7,3,a,h
3968,181078.0,3,2,a,c
3969,896780.0,7,3,a,h
3970,1310633.0,7,1,a,h
3971,1220628.0,7,1,a,h
3972,767443.0,7,1,a,h
3973,1902882.0,7,1,a,h
3974,2160491.0,7,1,a,h
3975,1590447.0,7,1,a,h
3976,2508235.0,7,1,a,h
3977,907616.0,7,1,a,h
3978,1201330.0,7,1,a,h
3979,316636.0,3,2,a,c
3980,872667.0,7,4,a,h
3981,312671.0,3,2,a,c
3982,1422146.0,7,3,a,h
3983,1899417.0,7,1,a,h
3984,1467062.0,7,4,a,h
3985,1168811.0,7,1,a,h
3986,966428.0,7,4,a,h
3987,621621.0,3,2,a,c
3988,1033041.0,7,3,a,h
3989,849690.0,7,3,a,h
3990,1064286.0,7,3,a,h
3991,813827.0,7,1,a,h
3992,854663.0,7,4,a,h
3993,848826.0,7,1,a,h
3994,242928.0,3,2,a,c
3995,2067511.0,7,1,a,h
3996,1338947.0,7,1,a,h
3997,1684357.0,7,1,a,h
3998,973371.0,7,4,a,h
3999,1254963.0,7,4,a,h
4000,369595.0,3,2,a,c
4001,777158.0,7,3,a,h
4002,879329.0,7,1,a,h
4003,340968.0,3,2,a,c
4004,407061.0,7,1,a,h
4005,197953.0,3,2,a,c
4006,939010.0,7,3,a,h
4007,1201225.0,7,1,a,h
4008,261659.0,3,2,a,c
4009,1324252.0,7,1,a,h
4010,1522576.0,7,1,a,h
4011,1553394.0,7,1,a,h
4012,317588.0,3,2,a,c
4013,1142630.0,7,4,a,h
4014,923380.0,7,1,a,h
4015,569172.0,7,3,a,h
4016,1066520.0,7,1,a,h
4017,692582.0,7,3,a,h
4018,1202977.0,7,1,a,h
4019,931442.0,7,1,a,h
4020,896062.0,7,4,a,h
4021,1191499.0,7,3,a,h
4022,1970912.0,7,4,a,h
4023,145736.0,3,2,a,c
4024,1098264.0,7,3,a,h
4025,310670.0,3,2,a,c
4026,1005766.0,7,3,a,h
4027,776664.0,7,1,a,h
4028,793896.0,7,1,a,h
4029,757546.0,7,1,a,h
4030,974979.0,7,1,a,h
4031,732123.0,7,3,a,h
4032,1063243.0,7,1,a,h
4033,280811.0,3,2,a,c
4034,1016025.0,7,1,a,h
4035,1137089.0,7,3,a,h
4036,1109489.0,7,3,a,h
4037,1050865.0,7,3,a,h
4038,381159.0,3,2,a,c
4039,1242888.0,7,3,a,h
4040,1732065.0,7,3,a,h
4041,1074322.0,7,1,a,h
4042,1514024.0,7,1,a,h
4043,1671243.0,7,1,a,h
4044,215377.0,3,2,a,c
4045,1109521.0,7,1,a,h
4046,375151.0,3,2,a,c
4047,703747.0,7,1,a,h
4048,172823.0,3,2,a,c
4049,964874.0,7,3,a,h
4050,944679.0,7,4,a,h
4051,1339204.0,7,1,a,h
4052,375592.0,3,2,a,c
4053,88940.0,3,2,a,c
4054,1017941.0,7,4,a,h
4055,987502.0,7,4,a,h
4056,1233009.0,7,1,a,h
4057,330144.0,3,2,a,c
4058,994375.0,7,1,a,h
4059,868749.0,7,1,a,h
4060,329395.0,3,2,a,c
4061,611726.0,7,1,a,h
4062,228435.0,3,2,a,c
4063,752964.0,7,1,a,h
4064,1376195.0,7,1,a,h
4065,1059046.0,7,1,a,h
4066,1033128.0,7,1,a,h
4067,1225252.0,7,1,a,h
4068,786347.0,7,1,a,h
4069,1712162.0,7,1,a,h
4070,1497870.0,7,1,a,h
4071,1186427.0,7,1,a,h
4072,843474.0,7,1,a,h
4073,494698.0,7,3,a,h
4074,1374122.0,7,3,a,h
4075,1619366.0,7,3,a,h
4076,1347438.0,7,3,a,h
4077,883598.0,7,3,a,h
4078,1062787.0,7,3,a,h
4079,538666.0,3,2,a,c
4080,203173.0,3,2,a,c
4081,769675.0,7,1,a,h
4082,966189.0,7,1,a,h
4083,367599.0,3,2,a,c
4084,1096415.0,7,3,a,h
4085,215573.0,3,2,a,c
4086,848036.0,7,4,a,h
4087,1456559.0,7,1,a,h
4088,1086174.0,7,3,a,h
4089,1017890.0,7,3,a,h
4090,537928.0,3,2,a,c
4091,403586.0,7,4,a,h
4092,187232.0,3,2,a,c
4093,1131236.0,7,3,a,h
4094,142655.0,3,2,a,c
4095,321540.0,3,2,a,c
4096,830455.0,7,3,a,h
4097,341908.0,3,2,a,c
4098,1389992.0,7,1,a,h
4099,308151.0,3,2,a,c
4100,1159764.0,7,1,a,h
4101,1094303.0,7,3,a,h
4102,1030396.0,7,3,a,h
4103,886821.0,7,3,a,h
4104,652268.0,7,4,a,h
4105,1176154.0,7,4,a,h
4106,1049612.0,7,1,a,h
4107,1871488.0,7,1,a,h
4108,1737920.0,7,1,a,h
4109,311190.0,3,2,a,c
4110,1371090.0,7,4,a,h
4111,1216797.0,7,4,a,h
4112,737390.0,7,4,a,h
4113,761601.0,7,3,a,h
4114,864838.0,7,1,a,h
4115,1139928.0,7,3,a,h
4116,265401.0,3,2,a,c
4117,1194177.0,7,4,a,h
4118,1342554.0,7,1,a,h
4119,1281873.0,7,3,a,h
4120,1542383.0,7,3,a,h
4121,305800.0,3,2,a,c
4122,290073.0,3,2,a,c
4123,947205.0,7,1,a,h
4124,416154.0,3,2,a,c
4125,1066560.0,7,4,a,h
4126,122629.0,3,2,a,c
4127,1074116.0,7,1,a,h
4128,112127.0,3,2,a,c
4129,829823.0,7,1,a,h
4130,1346751.0,7,4,a,h
4131,991686.0,7,3,a,h
4132,276084.0,3,2,a,c
4133,1447366.0,7,3,a,h
4134,796965.0,7,4,a,h
4135,1054551.0,7,3,a,h
4136,1384857.0,7,1,a,h
4137,970280.0,7,3,a,h
4138,1354333.0,7,3,a,h
4139,2279976.0,7,3,a,h
4140,1882530.0,7,4,a,h
4141,1309449.0,7,1,a,h
4142,283306.0,3,2,a,c
4143,1070338.0,7,3,a,h
4144,380126.0,3,2,a,c
4145,978336.0,7,1,a,h
4146,1379179.0,7,1,a,h
4147,891914.0,7,1,a,h
4148,1072696.0,7,4,a,h
4149,882288.0,7,3,a,h
4150,205335.0,3,2,a,c
4151,756351.0,7,3,a,h
4152,819237.0,7,3,a,h
4153,1537795.0,7,1,a,h
4154,1245784.0,7,4,a,h
4155,2037745.0,7,1,a,h
4156,1598764.0,7,1,a,h
4157,1508755.0,7,1,a,h
4158,1453640.0,7,1,a,h
4159,766302.0,7,3,a,h
4160,271096.0,3,2,a,c
4161,1038002.0,7,4,a,h
4162,146897.0,3,2,a,c
4163,838605.0,7,3,a,h
4164,1020725.0,7,4,a,h
4165,1090753.0,7,4,a,h
4166,1556338.0,7,4,a,h
4167,1227566.0,7,1,a,h
4168,1394602.0,7,4,a,h
4169,1271334.0,7,1,a,h
4170,1756606.0,7,1,a,h
4171,1690157.0,7,1,a,h
4172,1565086.0,7,3,a,h
4173,1577698.0,7,1,a,h
4174,306851.0,3,2,a,c
4175,633477.0,7,1,a,h
4176,371434.0,3,2,a,c
4177,849309.0,7,1,a,h
4178,1012504.0,7,3,a,h
4179,1201430.0,7,1,a,h
4180,1674771.0,7,4,a,h
4181,961933.0,7,1,a,h
4182,1157290.0,7,3,a,h
4183,995959.0,7,3,a,h
4184,1077729.0,7,3,a,h
4185,1009022.0,7,1,a,h
4186,922808.0,7,3,a,h
4187,827747.0,7,1,a,h
4188,157798.0,3,2,a,c
4189,269977.0,3,2,a,c
4190,389031.0,3,2,a,c
4191,615222.0,7,1,a,h
4192,959999.0,7,3,a,h
4193,1017077.0,7,4,a,h
4194,1061676.0,7,3,a,h
4195,1682333.0,7,1,a,h
4196,1658169.0,7,1,a,h
4197,1159267.0,7,4,a,h
4198,241046.0,3,2,a,c
4199,1102098.0,7,1,a,h
4200,853684.0,7,1,a,h
4201,1651740.0,7,1,a,h
4202,1607713.0,7,4,a,h
4203,1806287.0,7,1,a,h
4204,1382256.0,7,1,a,h
4205,991722.0,7,1,a,h
4206,423783.0,3,2,a,c
4207,1215884.0,7,3,a,h
4208,896007.0,7,4,a,h
4209,1063760.0,7,1,a,h
4210,1158003.0,7,3,a,h
4211,294582.0,3,2,a,c
4212,1581937.0,7,4,a,h
4213,1422412.0,7,1,a,h
4214,1157982.0,7,1,a,h
4215,909021.0,7,1,a,h
4216,993551.0,7,1,a,h
4217,263458.0,3,2,a,c
4218,854366.0,7,1,a,h
4219,869494.0,7,1,a,h
4220,141532.0,3,2,a,c
4221,1504651.0,7,1,a,h
4222,1559796.0,7,1,a,h
4223,1310514.0,7,4,a,h
4224,1042133.0,7,4,a,h
4225,861816.0,7,1,a,h
4226,964448.0,7,3,a,h
4227,1239119.0,7,1,a,h
4228,801738.0,7,4,a,h
4229,1051902.0,7,4,a,h
4230,838720.0,7,3,a,h
4231,1045393.0,7,4,a,h
4232,970301.0,7,3,a,h
4233,1054092.0,7,1,a,h
4234,592972.0,7,1,a,h
4235,741842.0,7,1,a,h
4236,984091.0,7,3,a,h
4237,1095049.0,7,1,a,h
4238,1409493.0,7,4,a,h
4239,1429670.0,7,3,a,h
4240,1587827.0,7,4,a,h
4241,1129199.0,7,4,a,h
4242,1410324.0,7,1,a,h
4243,939282.0,7,4,a,h
4244,848694.0,7,1,a,h
4245,135855.0,3,2,a,c
4246,278899.0,3,2,a,c
4247,268473.0,3,2,a,c
4248,971863.0,7,3,a,h
4249,1325902.0,7,4,a,h
4250,1553074.0,7,3,a,h
4251,1320525.0,7,1,a,h
4252,1217357.0,7,3,a,h
4253,1209852.0,7,4,a,h
4254,1244748.0,7,1,a,h
4255,822371.0,7,4,a,h
4256,886206.0,7,3,a,h
4257,1108931.0,7,1,a,h
4258,1088818.0,7,1,a,h
4259,863162.0,7,1,a,h
4260,611930.0,7,3,a,h
4261,321157.0,3,2,a,c
4262,1208589.0,7,3,a,h
4263,1466157.0,7,3,a,h
4264,1271384.0,7,3,a,h
4265,1207766.0,7,3,a,h
4266,1046534.0,7,3,a,h
4267,1259450.0,7,4,a,h
4268,1083251.0,7,3,a,h
4269,1292407.0,7,3,a,h
4270,1248184.0,7,3,a,h
4271,1090907.0,7,3,a,h
4272,669283.0,7,4,a,h
4273,1180209.0,7,3,a,h
4274,323048.0,3,2,a,c
4275,950171.0,7,1,a,h
4276,780655.0,7,3,a,h
4277,924716.0,7,1,a,h
4278,140900.0,3,2,a,c
4279,1092348.0,7,1,a,h
4280,177647.0,3,2,a,c
4281,879555.0,7,1,a,h
4282,267056.0,3,2,a,c
4283,802310.0,7,4,a,h
4284,1102233.0,7,1,a,h
4285,1099328.0,7,3,a,h
4286,984096.0,7,4,a,h
4287,981171.0,7,1,a,h
4288,804769.0,7,3,a,h
4289,773401.0,7,3,a,h
4290,226940.0,3,2,a,c
4291,121815.0,3,2,a,c
4292,106832.0,3,2,a,c
4293,457333.0,7,3,a,h
4294,1032577.0,7,3,a,h
4295,435639.0,3,2,a,c
4296,933799.0,7,1,a,h
4297,981236.0,7,4,a,h
