Case_ID,Source,Timestamp1,User1,Case_ID2,Target,Timestamp2,User2,Comparison,Count,Count_Reverse,Start_Connect,End_Connect,Duration
49,g,2016-12-19 19:46:23,u6,49,e,2016-12-22 09:29:06,u7,True,4,3,,,-222163.0
49,d,2016-12-15 19:53:39,u5,49,g,2016-12-19 19:46:23,u6,True,3,4,,,-345164.0
49,b,2016-12-13 18:49:27,u3,49,d,2016-12-15 19:53:39,u5,True,2,5,,,-176652.0
49,a,2016-12-11 13:37:27,u1,49,b,2016-12-13 18:49:27,u3,True,1,6,Start,,-191520.0
50,f,2016-12-23 04:28:15,u8,50,h,2016-12-25 22:24:38,u1,True,6,1,,End,-237383.0
50,g,2016-12-22 23:30:57,u6,50,f,2016-12-23 04:28:15,u8,True,5,2,,,-17838.0
50,e,2016-12-22 17:29:17,u8,50,g,2016-12-22 23:30:57,u6,True,4,3,,,-21700.0
50,d,2016-12-18 02:23:46,u5,50,e,2016-12-22 17:29:17,u8,True,3,4,,,-399931.0
50,b,2016-12-17 06:09:35,u3,50,d,2016-12-18 02:23:46,u5,True,2,5,,,-72851.0
50,a,2016-12-14 04:32:45,u1,50,b,2016-12-17 06:09:35,u3,True,1,6,Start,,-265010.0
51,f,2016-12-30 22:56:23,u8,51,h,2016-12-31 05:04:45,u2,True,6,1,,End,-22102.0
51,e,2016-12-30 07:01:15,u7,51,f,2016-12-30 22:56:23,u8,True,5,2,,,-57308.0
51,g,2016-12-28 06:02:02,u6,51,e,2016-12-30 07:01:15,u7,True,4,3,,,-176353.0
51,d,2016-12-21 02:06:07,u5,51,g,2016-12-28 06:02:02,u6,True,3,4,,,-618955.0
51,b,2016-12-19 13:32:52,u3,51,d,2016-12-21 02:06:07,u5,True,2,5,,,-131595.0
51,a,2016-12-18 17:49:36,u2,51,b,2016-12-19 13:32:52,u3,True,1,6,Start,,-70996.0
52,g,2016-12-31 18:38:04,u6,52,h,2017-01-03 14:31:07,u2,True,6,1,,End,-244383.0
52,f,2016-12-31 16:56:31,u7,52,g,2016-12-31 18:38:04,u6,True,5,2,,,-6093.0
52,e,2016-12-29 16:08:15,u8,52,f,2016-12-31 16:56:31,u7,True,4,3,,,-175696.0
52,d,2016-12-27 05:05:36,u5,52,e,2016-12-29 16:08:15,u8,True,3,4,,,-212559.0
52,b,2016-12-26 09:32:43,u3,52,d,2016-12-27 05:05:36,u5,True,2,5,,,-70373.0
52,a,2016-12-25 04:04:40,u2,52,b,2016-12-26 09:32:43,u3,True,1,6,Start,,-106083.0
53,f,2017-01-06 15:10:13,u8,53,h,2017-01-09 05:11:33,u1,True,6,1,,End,-223280.0
53,g,2017-01-06 04:05:04,u6,53,f,2017-01-06 15:10:13,u8,True,5,2,,,-39909.0
53,e,2017-01-05 03:25:41,u8,53,g,2017-01-06 04:05:04,u6,True,4,3,,,-88763.0
53,d,2017-01-01 02:02:30,u5,53,e,2017-01-05 03:25:41,u8,True,3,4,,,-350591.0
53,b,2016-12-30 16:25:35,u3,53,d,2017-01-01 02:02:30,u5,True,2,5,,,-121015.0
53,a,2016-12-30 00:01:06,u1,53,b,2016-12-30 16:25:35,u3,True,1,6,Start,,-59069.0
54,f,2017-01-12 07:41:16,u8,54,h,2017-01-14 00:30:47,u1,True,6,1,,End,-146971.0
54,e,2017-01-10 08:43:12,u7,54,f,2017-01-12 07:41:16,u8,True,5,2,,,-169084.0
54,g,2017-01-10 00:03:08,u6,54,e,2017-01-10 08:43:12,u7,True,4,3,,,-31204.0
54,d,2017-01-05 18:35:30,u5,54,g,2017-01-10 00:03:08,u6,True,3,4,,,-365258.0
54,b,2017-01-04 13:32:37,u4,54,d,2017-01-05 18:35:30,u5,True,2,5,,,-104573.0
54,a,2017-01-02 09:00:53,u1,54,b,2017-01-04 13:32:37,u4,True,1,6,Start,,-189104.0
55,f,2017-01-22 01:19:09,u7,55,h,2017-01-22 10:07:44,u2,True,6,1,,End,-31715.0
55,e,2017-01-16 21:31:44,u7,55,f,2017-01-22 01:19:09,u7,True,5,2,,,-445645.0
55,g,2017-01-13 22:08:11,u6,55,e,2017-01-16 21:31:44,u7,True,4,3,,,-257013.0
55,d,2017-01-10 16:25:09,u6,55,g,2017-01-13 22:08:11,u6,True,3,4,,,-279782.0
55,b,2017-01-07 06:23:59,u4,55,d,2017-01-10 16:25:09,u6,True,2,5,,,-295270.0
55,a,2017-01-06 06:08:51,u2,55,b,2017-01-07 06:23:59,u4,True,1,6,Start,,-87308.0
56,f,2017-01-27 19:01:39,u7,56,h,2017-01-28 00:23:08,u1,True,6,1,,End,-19289.0
56,e,2017-01-20 13:53:20,u7,56,f,2017-01-27 19:01:39,u7,True,5,2,,,-623299.0
56,g,2017-01-17 14:41:43,u6,56,e,2017-01-20 13:53:20,u7,True,4,3,,,-256297.0
56,d,2017-01-12 22:20:12,u5,56,g,2017-01-17 14:41:43,u6,True,3,4,,,-404491.0
56,b,2017-01-12 08:18:14,u3,56,d,2017-01-12 22:20:12,u5,True,2,5,,,-50518.0
56,a,2017-01-10 20:58:41,u2,56,b,2017-01-12 08:18:14,u3,True,1,6,Start,,-127173.0
57,f,2017-01-28 01:31:56,u7,57,h,2017-01-30 13:44:58,u1,True,6,1,,End,-216782.0
57,e,2017-01-26 22:04:01,u7,57,f,2017-01-28 01:31:56,u7,True,5,2,,,-98875.0
57,g,2017-01-19 11:40:24,u6,57,e,2017-01-26 22:04:01,u7,True,4,3,,,-642217.0
57,d,2017-01-17 13:19:33,u5,57,g,2017-01-19 11:40:24,u6,True,3,4,,,-166851.0
57,b,2017-01-16 14:44:26,u4,57,d,2017-01-17 13:19:33,u5,True,2,5,,,-81307.0
57,a,2017-01-14 07:08:46,u2,57,b,2017-01-16 14:44:26,u4,True,1,6,Start,,-200140.0
58,b,2017-01-22 06:20:13,u4,58,c,2017-01-23 12:01:35,u2,True,2,1,,End,-106882.0
58,a,2017-01-21 05:12:46,u2,58,b,2017-01-22 06:20:13,u4,True,1,2,Start,,-90447.0
59,f,2017-02-06 16:38:22,u8,59,h,2017-02-07 04:09:05,u1,True,6,1,,End,-41443.0
59,e,2017-02-06 01:15:17,u8,59,f,2017-02-06 16:38:22,u8,True,5,2,,,-55385.0
59,g,2017-01-30 20:44:57,u6,59,e,2017-02-06 01:15:17,u8,True,4,3,,,-534620.0
59,d,2017-01-29 01:42:12,u5,59,g,2017-01-30 20:44:57,u6,True,3,4,,,-154965.0
59,b,2017-01-27 10:05:37,u3,59,d,2017-01-29 01:42:12,u5,True,2,5,,,-142595.0
59,a,2017-01-25 15:40:29,u2,59,b,2017-01-27 10:05:37,u3,True,1,6,Start,,-152708.0
60,g,2017-02-11 04:41:37,u6,60,h,2017-02-12 09:55:31,u2,True,6,1,,End,-105234.0
60,f,2017-02-09 07:51:38,u7,60,g,2017-02-11 04:41:37,u6,True,5,2,,,-161399.0
60,e,2017-02-08 15:55:01,u7,60,f,2017-02-09 07:51:38,u7,True,4,3,,,-57397.0
60,d,2017-02-06 09:54:34,u5,60,e,2017-02-08 15:55:01,u7,True,3,4,,,-194427.0
60,b,2017-02-04 23:58:37,u3,60,d,2017-02-06 09:54:34,u5,True,2,5,,,-122157.0
60,a,2017-02-02 08:18:30,u2,60,b,2017-02-04 23:58:37,u3,True,1,6,Start,,-229207.0
61,f,2017-02-14 04:53:17,u8,61,h,2017-02-15 11:29:00,u1,True,6,1,,End,-110143.0
61,e,2017-02-12 15:34:08,u8,61,f,2017-02-14 04:53:17,u8,True,5,2,,,-134349.0
61,g,2017-02-12 11:51:23,u6,61,e,2017-02-12 15:34:08,u8,True,4,3,,,-13365.0
61,d,2017-02-10 01:50:49,u5,61,g,2017-02-12 11:51:23,u6,True,3,4,,,-208834.0
61,b,2017-02-10 01:50:49,u3,61,d,2017-02-10 01:50:49,u5,True,2,5,,,0.0
61,a,2017-02-07 07:18:49,u2,61,b,2017-02-10 01:50:49,u3,True,1,6,Start,,-239520.0
62,g,2017-02-17 14:44:36,u6,62,h,2017-02-18 19:50:04,u1,True,6,1,,End,-104728.0
62,f,2017-02-17 07:44:52,u8,62,g,2017-02-17 14:44:36,u6,True,5,2,,,-25184.0
62,e,2017-02-16 01:04:51,u8,62,f,2017-02-17 07:44:52,u8,True,4,3,,,-110401.0
62,d,2017-02-14 10:35:40,u5,62,e,2017-02-16 01:04:51,u8,True,3,4,,,-138551.0
62,b,2017-02-12 18:27:42,u3,62,d,2017-02-14 10:35:40,u5,True,2,5,,,-144478.0
62,a,2017-02-10 13:35:33,u1,62,b,2017-02-12 18:27:42,u3,True,1,6,Start,,-190329.0
63,f,2017-02-25 02:04:12,u8,63,h,2017-02-28 16:11:01,u1,True,6,1,,End,-310009.0
63,e,2017-02-23 12:47:32,u7,63,f,2017-02-25 02:04:12,u8,True,5,2,,,-134200.0
63,g,2017-02-19 06:17:25,u6,63,e,2017-02-23 12:47:32,u7,True,4,3,,,-369007.0
63,d,2017-02-19 06:17:25,u5,63,g,2017-02-19 06:17:25,u6,True,3,4,,,0.0
63,b,2017-02-19 02:40:23,u3,63,d,2017-02-19 06:17:25,u5,True,2,5,,,-13022.0
63,a,2017-02-15 15:24:36,u2,63,b,2017-02-19 02:40:23,u3,True,1,6,Start,,-299747.0
64,f,2017-03-05 13:11:27,u8,64,h,2017-03-07 18:00:41,u1,True,6,1,,End,-190154.0
64,e,2017-03-01 19:56:18,u8,64,f,2017-03-05 13:11:27,u8,True,5,2,,,-321309.0
64,g,2017-03-01 01:34:38,u6,64,e,2017-03-01 19:56:18,u8,True,4,3,,,-66100.0
64,d,2017-02-23 15:10:59,u5,64,g,2017-03-01 01:34:38,u6,True,3,4,,,-469419.0
64,b,2017-02-22 10:00:59,u3,64,d,2017-02-23 15:10:59,u5,True,2,5,,,-105000.0
64,a,2017-02-21 00:41:52,u2,64,b,2017-02-22 10:00:59,u3,True,1,6,Start,,-119947.0
65,f,2017-03-07 02:16:58,u8,65,h,2017-03-10 10:11:54,u1,True,6,1,,End,-287696.0
65,e,2017-03-04 07:29:39,u8,65,f,2017-03-07 02:16:58,u8,True,5,2,,,-240439.0
65,g,2017-03-01 18:39:04,u5,65,e,2017-03-04 07:29:39,u8,True,4,3,,,-219035.0
65,d,2017-02-25 12:57:13,u5,65,g,2017-03-01 18:39:04,u5,True,3,4,,,-366111.0
65,b,2017-02-24 09:41:01,u4,65,d,2017-02-25 12:57:13,u5,True,2,5,,,-98172.0
65,a,2017-02-23 09:58:54,u2,65,b,2017-02-24 09:41:01,u4,True,1,6,Start,,-85327.0
66,b,2017-03-03 03:26:46,u4,66,c,2017-03-03 23:27:27,u2,True,2,1,,End,-72041.0
66,a,2017-03-01 01:51:42,u2,66,b,2017-03-03 03:26:46,u4,True,1,2,Start,,-178504.0
67,f,2017-03-14 15:26:11,u8,67,h,2017-03-14 19:10:39,u1,True,6,1,,End,-13468.0
67,g,2017-03-14 12:33:37,u6,67,f,2017-03-14 15:26:11,u8,True,5,2,,,-10354.0
67,e,2017-03-13 05:24:58,u7,67,g,2017-03-14 12:33:37,u6,True,4,3,,,-112119.0
67,d,2017-03-08 22:04:46,u5,67,e,2017-03-13 05:24:58,u7,True,3,4,,,-372012.0
67,b,2017-03-08 00:48:57,u3,67,d,2017-03-08 22:04:46,u5,True,2,5,,,-76549.0
67,a,2017-03-08 00:48:57,u2,67,b,2017-03-08 00:48:57,u3,True,1,6,Start,,0.0
68,f,2017-03-17 16:20:29,u7,68,h,2017-03-18 22:43:06,u1,True,6,1,,End,-109357.0
68,e,2017-03-17 16:20:29,u8,68,f,2017-03-17 16:20:29,u7,True,5,2,,,0.0
68,g,2017-03-17 12:28:36,u6,68,e,2017-03-17 16:20:29,u8,True,4,3,,,-13913.0
68,d,2017-03-14 11:10:52,u5,68,g,2017-03-17 12:28:36,u6,True,3,4,,,-263864.0
68,b,2017-03-13 07:44:32,u3,68,d,2017-03-14 11:10:52,u5,True,2,5,,,-98780.0
68,a,2017-03-12 00:08:53,u1,68,b,2017-03-13 07:44:32,u3,True,1,6,Start,,-113739.0
69,f,2017-03-24 12:40:48,u8,69,h,2017-03-26 01:33:49,u1,True,6,1,,End,-132781.0
69,e,2017-03-24 01:36:02,u8,69,f,2017-03-24 12:40:48,u8,True,5,2,,,-39886.0
69,g,2017-03-22 17:39:29,u6,69,e,2017-03-24 01:36:02,u8,True,4,3,,,-114993.0
69,d,2017-03-20 06:53:20,u6,69,g,2017-03-22 17:39:29,u6,True,3,4,,,-211569.0
69,b,2017-03-19 06:01:00,u3,69,d,2017-03-20 06:53:20,u6,True,2,5,,,-89540.0
69,a,2017-03-16 15:03:24,u2,69,b,2017-03-19 06:01:00,u3,True,1,6,Start,,-226656.0
70,g,2017-04-01 08:22:42,u5,70,h,2017-04-03 10:20:03,u1,True,6,1,,End,-179841.0
70,f,2017-03-30 03:05:43,u7,70,g,2017-04-01 08:22:42,u5,True,5,2,,,-191819.0
70,e,2017-03-28 16:21:13,u8,70,f,2017-03-30 03:05:43,u7,True,4,3,,,-125070.0
70,d,2017-03-26 09:23:26,u6,70,e,2017-03-28 16:21:13,u8,True,3,4,,,-197867.0
70,b,2017-03-25 07:13:25,u3,70,d,2017-03-26 09:23:26,u6,True,2,5,,,-94201.0
70,a,2017-03-24 00:29:35,u2,70,b,2017-03-25 07:13:25,u3,True,1,6,Start,,-110630.0
71,g,2017-04-11 18:31:06,u6,71,h,2017-04-12 12:06:10,u1,True,6,1,,End,-63304.0
71,f,2017-04-09 07:12:58,u7,71,g,2017-04-11 18:31:06,u6,True,5,2,,,-213488.0
71,e,2017-04-08 19:08:36,u7,71,f,2017-04-09 07:12:58,u7,True,4,3,,,-43462.0
71,d,2017-04-04 20:35:25,u5,71,e,2017-04-08 19:08:36,u7,True,3,4,,,-340391.0
71,b,2017-04-03 10:40:34,u3,71,d,2017-04-04 20:35:25,u5,True,2,5,,,-122091.0
71,a,2017-04-02 19:19:40,u2,71,b,2017-04-03 10:40:34,u3,True,1,6,Start,,-55254.0
72,f,2017-04-20 18:07:22,u7,72,h,2017-04-23 12:40:35,u1,True,6,1,,End,-239593.0
72,g,2017-04-17 05:15:38,u5,72,f,2017-04-20 18:07:22,u7,True,5,2,,,-305504.0
72,e,2017-04-15 03:42:55,u7,72,g,2017-04-17 05:15:38,u5,True,4,3,,,-178363.0
72,d,2017-04-13 10:00:51,u6,72,e,2017-04-15 03:42:55,u7,True,3,4,,,-150124.0
72,b,2017-04-09 06:41:48,u3,72,d,2017-04-13 10:00:51,u6,True,2,5,,,-357543.0
72,a,2017-04-06 23:03:15,u2,72,b,2017-04-09 06:41:48,u3,True,1,6,Start,,-200313.0
73,g,2017-04-23 00:59:26,u5,73,h,2017-04-24 03:37:50,u1,True,6,1,,End,-95904.0
73,f,2017-04-21 18:37:30,u7,73,g,2017-04-23 00:59:26,u5,True,5,2,,,-109316.0
73,e,2017-04-18 23:34:23,u7,73,f,2017-04-21 18:37:30,u7,True,4,3,,,-241387.0
73,d,2017-04-13 15:21:24,u6,73,e,2017-04-18 23:34:23,u7,True,3,4,,,-461579.0
73,b,2017-04-12 14:49:49,u3,73,d,2017-04-13 15:21:24,u6,True,2,5,,,-88295.0
73,a,2017-04-11 04:26:52,u1,73,b,2017-04-12 14:49:49,u3,True,1,6,Start,,-123777.0
74,f,2017-05-03 01:16:48,u7,74,h,2017-05-05 22:09:54,u2,True,6,1,,End,-247986.0
74,e,2017-05-02 19:04:09,u8,74,f,2017-05-03 01:16:48,u7,True,5,2,,,-22359.0
74,g,2017-04-25 08:40:27,u6,74,e,2017-05-02 19:04:09,u8,True,4,3,,,-642222.0
74,d,2017-04-23 16:06:36,u5,74,g,2017-04-25 08:40:27,u6,True,3,4,,,-146031.0
74,b,2017-04-19 20:13:15,u4,74,d,2017-04-23 16:06:36,u5,True,2,5,,,-330801.0
74,a,2017-04-18 10:59:38,u1,74,b,2017-04-19 20:13:15,u4,True,1,6,Start,,-119617.0
75,b,2017-04-27 05:30:48,u3,75,c,2017-04-29 00:41:30,u2,True,2,1,,End,-155442.0
75,a,2017-04-24 06:00:47,u2,75,b,2017-04-27 05:30:48,u3,True,1,2,Start,,-257401.0
76,b,2017-05-02 04:41:45,u3,76,c,2017-05-02 14:07:44,u1,True,2,1,,End,-33959.0
76,a,2017-04-29 10:31:06,u2,76,b,2017-05-02 04:41:45,u3,True,1,2,Start,,-238239.0
77,g,2017-05-14 19:43:27,u6,77,h,2017-05-18 02:13:18,u1,True,6,1,,End,-282591.0
77,f,2017-05-13 18:50:08,u8,77,g,2017-05-14 19:43:27,u6,True,5,2,,,-89599.0
77,e,2017-05-12 22:58:59,u7,77,f,2017-05-13 18:50:08,u8,True,4,3,,,-71469.0
77,d,2017-05-07 11:57:55,u5,77,e,2017-05-12 22:58:59,u7,True,3,4,,,-471664.0
77,b,2017-05-06 20:06:41,u3,77,d,2017-05-07 11:57:55,u5,True,2,5,,,-57074.0
77,a,2017-05-03 23:39:57,u2,77,b,2017-05-06 20:06:41,u3,True,1,6,Start,,-246404.0
78,g,2017-05-21 10:59:41,u6,78,h,2017-05-23 13:40:31,u2,True,6,1,,End,-182450.0
78,f,2017-05-18 05:10:42,u7,78,g,2017-05-21 10:59:41,u6,True,5,2,,,-280139.0
78,e,2017-05-17 13:11:57,u7,78,f,2017-05-18 05:10:42,u7,True,4,3,,,-57525.0
78,d,2017-05-14 00:42:42,u5,78,e,2017-05-17 13:11:57,u7,True,3,4,,,-304155.0
78,b,2017-05-13 11:55:56,u3,78,d,2017-05-14 00:42:42,u5,True,2,5,,,-46006.0
78,a,2017-05-12 10:35:08,u2,78,b,2017-05-13 11:55:56,u3,True,1,6,Start,,-91248.0
79,g,2017-05-27 11:23:53,u6,79,h,2017-05-29 01:46:01,u1,True,6,1,,End,-138128.0
79,f,2017-05-26 17:46:37,u7,79,g,2017-05-27 11:23:53,u6,True,5,2,,,-63436.0
79,e,2017-05-25 13:13:07,u7,79,f,2017-05-26 17:46:37,u7,True,4,3,,,-102810.0
79,d,2017-05-23 04:16:08,u5,79,e,2017-05-25 13:13:07,u7,True,3,4,,,-205019.0
79,b,2017-05-22 01:59:35,u3,79,d,2017-05-23 04:16:08,u5,True,2,5,,,-94593.0
79,a,2017-05-19 18:55:41,u1,79,b,2017-05-22 01:59:35,u3,True,1,6,Start,,-198234.0
80,g,2017-06-05 14:22:55,u6,80,h,2017-06-06 19:29:24,u2,True,6,1,,End,-104789.0
80,f,2017-06-04 19:53:11,u7,80,g,2017-06-05 14:22:55,u6,True,5,2,,,-66584.0
80,e,2017-06-03 13:45:28,u7,80,f,2017-06-04 19:53:11,u7,True,4,3,,,-108463.0
80,d,2017-05-30 00:58:33,u5,80,e,2017-06-03 13:45:28,u7,True,3,4,,,-391615.0
80,b,2017-05-29 05:16:36,u3,80,d,2017-05-30 00:58:33,u5,True,2,5,,,-70917.0
80,a,2017-05-27 10:53:12,u2,80,b,2017-05-29 05:16:36,u3,True,1,6,Start,,-152604.0
81,g,2017-06-08 11:47:05,u6,81,h,2017-06-10 02:58:34,u2,True,6,1,,End,-141089.0
81,f,2017-06-06 07:29:23,u7,81,g,2017-06-08 11:47:05,u6,True,5,2,,,-188262.0
81,e,2017-06-03 13:45:28,u7,81,f,2017-06-06 07:29:23,u7,True,4,3,,,-236635.0
81,d,2017-06-01 02:40:28,u6,81,e,2017-06-03 13:45:28,u7,True,3,4,,,-212700.0
81,b,2017-05-29 18:10:12,u3,81,d,2017-06-01 02:40:28,u6,True,2,5,,,-203416.0
81,a,2017-05-28 04:04:08,u1,81,b,2017-05-29 18:10:12,u3,True,1,6,Start,,-137164.0
82,f,2017-06-12 08:34:52,u8,82,h,2017-06-15 08:25:08,u1,True,6,1,,End,-258616.0
82,e,2017-06-11 22:30:27,u7,82,f,2017-06-12 08:34:52,u8,True,5,2,,,-36265.0
82,g,2017-06-08 11:56:00,u5,82,e,2017-06-11 22:30:27,u7,True,4,3,,,-297267.0
82,d,2017-06-05 08:42:22,u5,82,g,2017-06-08 11:56:00,u5,True,3,4,,,-270818.0
82,b,2017-06-04 15:35:29,u4,82,d,2017-06-05 08:42:22,u5,True,2,5,,,-61613.0
82,a,2017-06-02 11:27:40,u2,82,b,2017-06-04 15:35:29,u4,True,1,6,Start,,-187669.0
83,f,2017-06-15 15:54:57,u7,83,h,2017-06-18 20:46:24,u1,True,6,1,,End,-276687.0
83,e,2017-06-15 15:54:57,u7,83,f,2017-06-15 15:54:57,u7,True,5,2,,,0.0
83,g,2017-06-15 14:58:28,u6,83,e,2017-06-15 15:54:57,u7,True,4,3,,,-3389.0
83,d,2017-06-10 15:31:57,u5,83,g,2017-06-15 14:58:28,u6,True,3,4,,,-429991.0
83,b,2017-06-09 11:38:11,u4,83,d,2017-06-10 15:31:57,u5,True,2,5,,,-100426.0
83,a,2017-06-06 02:21:56,u2,83,b,2017-06-09 11:38:11,u4,True,1,6,Start,,-292575.0
84,f,2017-06-23 23:48:39,u7,84,h,2017-06-27 07:00:52,u1,True,6,1,,End,-285133.0
84,g,2017-06-23 01:30:57,u6,84,f,2017-06-23 23:48:39,u7,True,5,2,,,-80262.0
84,e,2017-06-22 16:33:06,u7,84,g,2017-06-23 01:30:57,u6,True,4,3,,,-32271.0
84,d,2017-06-17 10:02:45,u5,84,e,2017-06-22 16:33:06,u7,True,3,4,,,-455421.0
84,b,2017-06-16 02:49:17,u3,84,d,2017-06-17 10:02:45,u5,True,2,5,,,-112408.0
84,a,2017-06-13 06:20:22,u2,84,b,2017-06-16 02:49:17,u3,True,1,6,Start,,-246535.0
85,f,2017-06-28 01:39:11,u7,85,h,2017-06-29 00:09:25,u1,True,6,1,,End,-81014.0
85,e,2017-06-26 22:13:17,u7,85,f,2017-06-28 01:39:11,u7,True,5,2,,,-98754.0
85,g,2017-06-25 04:48:41,u6,85,e,2017-06-26 22:13:17,u7,True,4,3,,,-149076.0
85,d,2017-06-23 07:36:11,u5,85,g,2017-06-25 04:48:41,u6,True,3,4,,,-162750.0
85,b,2017-06-22 11:38:37,u4,85,d,2017-06-23 07:36:11,u5,True,2,5,,,-71854.0
85,a,2017-06-20 09:42:42,u1,85,b,2017-06-22 11:38:37,u4,True,1,6,Start,,-179755.0
86,b,2017-06-24 09:31:20,u4,86,c,2017-06-28 15:53:51,u1,True,2,1,,End,-368551.0
86,a,2017-06-21 07:35:35,u2,86,b,2017-06-24 09:31:20,u4,True,1,2,Start,,-266145.0
87,b,2017-06-25 18:05:42,u3,87,c,2017-06-29 00:09:25,u1,True,2,1,,End,-281023.0
87,a,2017-06-23 09:19:36,u1,87,b,2017-06-25 18:05:42,u3,True,1,2,Start,,-204366.0
88,f,2017-07-07 11:53:53,u8,88,h,2017-07-09 13:08:04,u1,True,6,1,,End,-177251.0
88,g,2017-07-06 19:46:56,u5,88,f,2017-07-07 11:53:53,u8,True,5,2,,,-58017.0
88,e,2017-07-05 19:08:22,u7,88,g,2017-07-06 19:46:56,u5,True,4,3,,,-88714.0
88,d,2017-07-01 12:40:42,u6,88,e,2017-07-05 19:08:22,u7,True,3,4,,,-368860.0
88,b,2017-06-30 20:10:44,u4,88,d,2017-07-01 12:40:42,u6,True,2,5,,,-59398.0
88,a,2017-06-29 19:44:40,u2,88,b,2017-06-30 20:10:44,u4,True,1,6,Start,,-87964.0
89,f,2017-07-14 12:39:12,u7,89,h,2017-07-16 18:42:05,u2,True,6,1,,End,-194573.0
89,g,2017-07-14 08:29:16,u5,89,f,2017-07-14 12:39:12,u7,True,5,2,,,-14996.0
89,e,2017-07-12 08:56:13,u8,89,g,2017-07-14 08:29:16,u5,True,4,3,,,-171183.0
89,d,2017-07-10 10:44:52,u5,89,e,2017-07-12 08:56:13,u8,True,3,4,,,-166281.0
89,b,2017-07-10 10:44:52,u3,89,d,2017-07-10 10:44:52,u5,True,2,5,,,0.0
89,a,2017-07-08 09:11:18,u2,89,b,2017-07-10 10:44:52,u3,True,1,6,Start,,-178414.0
90,f,2017-07-27 16:41:33,u7,90,h,2017-07-30 15:30:22,u1,True,6,1,,End,-254929.0
90,e,2017-07-26 05:06:37,u8,90,f,2017-07-27 16:41:33,u7,True,5,2,,,-128096.0
90,g,2017-07-22 22:13:37,u5,90,e,2017-07-26 05:06:37,u8,True,4,3,,,-283980.0
90,d,2017-07-17 16:33:13,u6,90,g,2017-07-22 22:13:37,u5,True,3,4,,,-452424.0
90,b,2017-07-16 22:13:18,u4,90,d,2017-07-17 16:33:13,u6,True,2,5,,,-65995.0
90,a,2017-07-13 07:58:33,u1,90,b,2017-07-16 22:13:18,u4,True,1,6,Start,,-310485.0
91,g,2017-07-29 15:53:23,u6,91,h,2017-08-02 09:07:11,u1,True,6,1,,End,-321228.0
91,f,2017-07-25 20:23:41,u7,91,g,2017-07-29 15:53:23,u6,True,5,2,,,-329382.0
91,e,2017-07-24 07:39:14,u7,91,f,2017-07-25 20:23:41,u7,True,4,3,,,-132267.0
91,d,2017-07-24 07:39:14,u5,91,e,2017-07-24 07:39:14,u7,True,3,4,,,0.0
91,b,2017-07-20 08:14:15,u3,91,d,2017-07-24 07:39:14,u5,True,2,5,,,-343499.0
91,a,2017-07-18 09:14:00,u1,91,b,2017-07-20 08:14:15,u3,True,1,6,Start,,-169215.0
92,f,2017-08-01 10:10:22,u8,92,h,2017-08-04 03:41:38,u1,True,6,1,,End,-235876.0
92,e,2017-07-31 10:06:19,u7,92,f,2017-08-01 10:10:22,u8,True,5,2,,,-86643.0
92,g,2017-07-29 16:23:28,u5,92,e,2017-07-31 10:06:19,u7,True,4,3,,,-150171.0
92,d,2017-07-27 20:55:53,u5,92,g,2017-07-29 16:23:28,u5,True,3,4,,,-156455.0
92,b,2017-07-27 07:36:17,u3,92,d,2017-07-27 20:55:53,u5,True,2,5,,,-47976.0
92,a,2017-07-26 16:16:29,u1,92,b,2017-07-27 07:36:17,u3,True,1,6,Start,,-55188.0
93,g,2017-08-12 08:50:10,u5,93,h,2017-08-15 07:28:19,u1,True,6,1,,End,-254289.0
93,f,2017-08-09 00:18:09,u8,93,g,2017-08-12 08:50:10,u5,True,5,2,,,-289921.0
93,e,2017-08-07 17:15:14,u8,93,f,2017-08-09 00:18:09,u8,True,4,3,,,-111775.0
93,d,2017-08-06 16:48:16,u6,93,e,2017-08-07 17:15:14,u8,True,3,4,,,-88018.0
93,b,2017-08-06 00:58:22,u3,93,d,2017-08-06 16:48:16,u6,True,2,5,,,-56994.0
93,a,2017-08-04 19:36:03,u1,93,b,2017-08-06 00:58:22,u3,True,1,6,Start,,-105739.0
94,b,2017-08-11 12:43:52,u4,94,c,2017-08-12 10:16:40,u2,True,2,1,,End,-77568.0
94,a,2017-08-09 01:29:00,u2,94,b,2017-08-11 12:43:52,u4,True,1,2,Start,,-213292.0
95,b,2017-08-19 14:56:36,u3,95,c,2017-08-20 13:39:45,u2,True,2,1,,End,-81789.0
95,a,2017-08-17 17:26:22,u2,95,b,2017-08-19 14:56:36,u3,True,1,2,Start,,-163814.0
96,f,2017-08-31 14:05:36,u7,96,h,2017-09-02 06:04:09,u2,True,6,1,,End,-143913.0
96,g,2017-08-29 07:10:57,u6,96,f,2017-08-31 14:05:36,u7,True,5,2,,,-197679.0
96,e,2017-08-27 05:29:05,u8,96,g,2017-08-29 07:10:57,u6,True,4,3,,,-178912.0
96,d,2017-08-22 18:25:14,u6,96,e,2017-08-27 05:29:05,u8,True,3,4,,,-385431.0
96,b,2017-08-21 07:29:04,u3,96,d,2017-08-22 18:25:14,u6,True,2,5,,,-125770.0
96,a,2017-08-19 14:57:35,u1,96,b,2017-08-21 07:29:04,u3,True,1,6,Start,,-145889.0
97,g,2017-09-01 02:48:03,u6,97,h,2017-09-01 22:50:37,u1,True,6,1,,End,-72154.0
