Case_ID,Case Duration,Case Length,Variants,First User,Last User
799,208209.0,3,3,u1,u1
800,995390.0,7,20,u1,u1
801,949221.0,7,276,u2,u1
802,241193.0,3,4,u1,u2
803,659614.0,7,181,u1,u2
804,741902.0,7,54,u2,u1
805,1001882.0,7,93,u2,u1
806,1881534.0,7,188,u2,u1
807,929340.0,7,20,u1,u1
808,1518923.0,7,110,u1,u1
809,1758879.0,7,30,u2,u2
810,1725811.0,7,30,u2,u2
811,1393037.0,7,17,u2,u1
812,284484.0,3,2,u2,u1
813,887194.0,7,158,u2,u2
814,893465.0,7,223,u1,u2
815,1090455.0,7,13,u2,u2
816,972409.0,7,150,u1,u1
817,829260.0,7,18,u2,u2
818,1105685.0,7,32,u2,u2
819,1514552.0,7,224,u2,u2
820,936531.0,7,223,u1,u2
821,1198627.0,7,66,u2,u2
822,950788.0,7,11,u2,u1
823,512827.0,3,1,u2,u2
824,779584.0,7,22,u2,u2
825,350153.0,3,4,u1,u2
826,1206007.0,7,45,u1,u2
827,237701.0,3,4,u1,u2
828,1005525.0,7,16,u1,u1
829,1223317.0,7,35,u1,u2
830,275881.0,3,1,u2,u2
831,1476186.0,7,137,u1,u2
832,688926.0,7,44,u2,u1
833,602229.0,3,1,u2,u2
834,755184.0,7,64,u1,u1
835,1528554.0,7,30,u2,u2
836,1041521.0,7,274,u1,u2
837,824636.0,7,44,u2,u1
838,1125331.0,7,43,u2,u1
839,1005765.0,7,108,u2,u2
840,850877.0,7,27,u1,u2
841,530017.0,7,68,u2,u1
842,147595.0,3,5,u2,u1
843,947462.0,7,138,u2,u2
844,1394487.0,7,185,u1,u2
845,1132258.0,7,20,u1,u1
846,1147291.0,7,190,u2,u2
847,832123.0,7,30,u2,u2
848,1211619.0,7,15,u2,u1
849,1225093.0,7,342,u2,u1
850,1669996.0,7,97,u2,u2
851,181004.0,3,9,u1,u1
852,312989.0,3,3,u1,u1
853,565509.0,7,45,u1,u2
854,682705.0,7,148,u1,u2
855,1171721.0,7,109,u1,u2
856,951549.0,7,61,u1,u2
857,120609.0,3,2,u2,u1
858,1007014.0,7,94,u1,u1
859,853910.0,7,201,u2,u1
860,1325037.0,7,53,u1,u2
861,1361132.0,7,36,u2,u1
862,1422344.0,7,192,u1,u2
863,1234018.0,7,15,u2,u1
864,150488.0,3,1,u2,u2
865,95283.0,3,2,u2,u1
866,258375.0,3,1,u2,u2
867,232823.0,3,4,u1,u2
868,607347.0,7,82,u2,u1
869,718921.0,7,40,u1,u1
870,313269.0,3,1,u2,u2
871,1117137.0,7,168,u1,u1
872,251368.0,3,3,u1,u1
873,783502.0,7,249,u1,u1
874,779309.0,7,100,u1,u1
875,29414.0,3,3,u1,u1
876,876361.0,7,8,u2,u1
877,1147389.0,7,157,u2,u1
878,868002.0,7,164,u2,u1
879,221189.0,3,6,u2,u2
880,1046196.0,7,7,u2,u1
881,879287.0,7,225,u1,u2
882,213425.0,3,4,u1,u2
883,1193272.0,7,29,u2,u1
884,1113241.0,7,19,u2,u1
885,1086844.0,7,8,u2,u1
886,891810.0,7,27,u1,u2
887,1804629.0,7,66,u2,u2
888,1298346.0,7,94,u1,u1
889,822765.0,7,104,u2,u1
890,1091921.0,7,216,u1,u1
891,770923.0,7,138,u2,u2
892,1481820.0,7,207,u2,u2
893,372439.0,3,1,u2,u2
894,1106715.0,7,25,u1,u1
895,1156909.0,7,122,u2,u1
896,1005963.0,7,42,u2,u1
897,1223855.0,7,49,u2,u2
898,1667057.0,7,116,u1,u1
899,1129777.0,7,51,u2,u1
900,934198.0,7,20,u1,u1
901,1257476.0,7,282,u1,u1
902,1232592.0,7,50,u2,u1
903,1034300.0,7,15,u2,u1
904,1274834.0,7,163,u1,u1
905,1197004.0,7,27,u1,u2
906,1140345.0,7,28,u2,u1
907,158486.0,3,4,u1,u2
908,1084926.0,7,45,u1,u2
909,1213172.0,7,7,u2,u1
910,1277023.0,7,148,u1,u2
911,1193208.0,7,105,u1,u2
912,1452871.0,7,54,u2,u1
913,1469814.0,7,41,u1,u1
914,1847274.0,7,85,u2,u1
915,313241.0,3,2,u2,u1
916,1467593.0,7,13,u2,u2
917,487253.0,3,2,u2,u1
918,1557205.0,7,126,u2,u2
919,1099765.0,7,182,u2,u2
920,355858.0,3,9,u1,u1
921,1186434.0,7,112,u1,u2
922,308283.0,3,1,u2,u2
923,658984.0,7,21,u1,u1
924,857091.0,7,11,u2,u1
925,308652.0,3,3,u1,u1
926,1119666.0,7,25,u1,u1
927,935317.0,7,151,u1,u1
928,877029.0,7,367,u1,u1
929,224503.0,3,1,u2,u2
930,1040969.0,7,263,u1,u2
931,1012603.0,7,98,u1,u1
932,2444524.0,7,146,u2,u1
933,1887244.0,7,52,u2,u2
934,2267675.0,7,51,u2,u1
935,2135981.0,7,125,u2,u2
936,1127328.0,7,61,u1,u2
937,1633911.0,7,253,u2,u1
938,800467.0,7,11,u2,u1
939,1416340.0,7,7,u2,u1
940,1352823.0,7,65,u1,u1
941,784077.0,7,182,u2,u2
942,942035.0,7,90,u2,u2
943,932813.0,7,99,u2,u1
944,1022073.0,7,56,u1,u2
945,1234409.0,7,169,u1,u1
946,1090867.0,7,14,u2,u1
947,562158.0,7,97,u2,u2
948,1875563.0,7,139,u1,u2
949,903825.0,7,87,u2,u2
950,1923787.0,7,63,u2,u1
951,1253745.0,7,123,u2,u1
952,1224500.0,7,167,u1,u1
953,56244.0,3,4,u1,u2
954,1250260.0,7,7,u2,u1
955,1485121.0,7,66,u2,u2
956,1381488.0,7,277,u1,u2
957,640328.0,7,15,u2,u1
958,1341859.0,7,54,u2,u1
959,1183876.0,7,35,u1,u2
960,876517.0,7,89,u1,u1
961,127559.0,3,3,u1,u1
962,681857.0,7,34,u1,u1
963,826781.0,7,55,u2,u2
964,815858.0,7,78,u2,u2
965,238723.0,3,2,u2,u1
966,1148870.0,7,124,u1,u2
967,1432628.0,7,225,u1,u2
968,393246.0,3,4,u1,u2
969,1358012.0,7,20,u1,u1
970,396316.0,3,1,u2,u2
971,797416.0,7,23,u2,u2
972,633547.0,7,102,u1,u2
973,221409.0,3,3,u1,u1
974,268971.0,3,10,u1,u2
975,1732226.0,7,43,u2,u1
976,1540752.0,7,31,u1,u1
977,1678911.0,7,110,u1,u1
978,1489445.0,7,119,u2,u2
979,302977.0,3,5,u2,u1
980,911565.0,7,7,u2,u1
981,735921.0,7,98,u1,u1
982,829765.0,7,21,u1,u1
983,885815.0,7,109,u1,u2
984,1004803.0,7,8,u2,u1
985,835663.0,7,161,u1,u1
986,105491.0,3,6,u2,u2
987,926667.0,7,242,u1,u1
988,1595391.0,7,69,u1,u1
989,1434010.0,7,55,u2,u2
990,1432452.0,7,167,u1,u1
991,1399482.0,7,174,u1,u1
992,1407272.0,7,12,u1,u1
993,290977.0,3,4,u1,u2
994,723431.0,7,102,u1,u2
995,287665.0,3,3,u1,u1
996,1057903.0,7,17,u2,u1
997,817801.0,7,256,u2,u1
998,924342.0,7,16,u1,u1
999,315029.0,3,4,u1,u2
1000,968627.0,7,284,u2,u2
1001,244525.0,3,1,u2,u2
1002,1643408.0,7,151,u1,u1
1003,1530133.0,7,57,u2,u2
1004,1203227.0,7,32,u2,u2
1005,1375146.0,7,131,u2,u1
1006,359207.0,3,9,u1,u1
1007,88679.0,3,6,u2,u2
1008,762254.0,7,86,u2,u1
1009,261179.0,3,10,u1,u2
1010,1047585.0,7,103,u1,u2
1011,771228.0,7,39,u1,u1
1012,120335.0,3,2,u2,u1
1013,901280.0,7,32,u2,u2
1014,148207.0,3,3,u1,u1
1015,1001046.0,7,274,u1,u2
1016,227681.0,3,3,u1,u1
1017,632532.0,7,17,u2,u1
1018,864665.0,7,254,u1,u1
1019,145784.0,3,1,u2,u2
1020,364478.0,3,3,u1,u1
1021,1155242.0,7,215,u1,u1
1022,1238763.0,7,13,u2,u2
1023,1298639.0,7,189,u2,u2
1024,133872.0,3,2,u2,u1
1025,916825.0,7,7,u2,u1
1026,849348.0,7,68,u2,u1
1027,236349.0,3,2,u2,u1
1028,955109.0,7,141,u1,u1
1029,857922.0,7,149,u1,u2
1030,173059.0,3,5,u2,u1
1031,1143843.0,7,136,u2,u1
1032,871992.0,7,78,u2,u2
1033,1081202.0,7,43,u2,u1
1034,1102595.0,7,32,u2,u2
1035,1090551.0,7,92,u2,u1
1036,370422.0,3,2,u2,u1
1037,211845.0,3,1,u2,u2
1038,1008652.0,7,62,u1,u2
1039,1210936.0,7,250,u1,u2
1040,1286553.0,7,101,u2,u1
1041,1013756.0,7,133,u2,u2
1042,449014.0,3,4,u1,u2
1043,760816.0,7,54,u2,u1
1044,163099.0,3,4,u1,u2
1045,192544.0,3,3,u1,u1
1046,201728.0,3,1,u2,u2
1047,767376.0,7,115,u1,u2
1048,840466.0,7,234,u1,u2
1049,1044319.0,7,170,u1,u1
1050,424356.0,3,3,u1,u1
1051,854882.0,7,261,u2,u2
1052,321924.0,3,1,u2,u2
1053,1196266.0,7,277,u1,u2
1054,218722.0,3,1,u2,u2
1055,902728.0,7,170,u1,u1
1056,1251387.0,7,32,u2,u2
1057,320631.0,3,5,u2,u1
1058,1041780.0,7,152,u2,u2
1059,817622.0,7,8,u2,u1
1060,1035878.0,7,120,u1,u1
1061,1062295.0,7,70,u1,u1
1062,1658767.0,7,13,u2,u2
1063,1561916.0,7,110,u1,u1
1064,1595937.0,7,88,u2,u1
1065,771896.0,7,160,u1,u1
1066,1217249.0,7,63,u2,u1
1067,1057031.0,7,138,u2,u2
1068,875810.0,7,43,u2,u1
1069,1411628.0,7,54,u2,u1
1070,378297.0,3,2,u2,u1
1071,920549.0,7,56,u1,u2
1072,1412518.0,7,33,u2,u1
1073,1304781.0,7,46,u2,u2
1074,301420.0,3,4,u1,u2
1075,1172427.0,7,39,u1,u1
1076,219059.0,3,5,u2,u1
1077,1020863.0,7,25,u1,u1
1078,338924.0,3,9,u1,u1
1079,280127.0,3,2,u2,u1
1080,201490.0,3,9,u1,u1
1081,1350589.0,7,31,u1,u1
1082,239353.0,3,10,u1,u2
1083,929465.0,7,117,u2,u2
1084,1255856.0,7,12,u1,u1
1085,1132133.0,7,7,u2,u1
1086,1344743.0,7,107,u1,u1
1087,1181488.0,7,61,u1,u2
1088,1098216.0,7,40,u1,u1
1089,949140.0,7,212,u1,u2
1090,964485.0,7,216,u1,u1
1091,315912.0,3,4,u1,u2
1092,275817.0,3,2,u2,u1
1093,828949.0,7,22,u2,u2
1094,1138774.0,7,31,u1,u1
1095,297518.0,3,2,u2,u1
1096,260863.0,3,4,u1,u2
1097,1253934.0,7,70,u1,u1
1098,799419.0,7,36,u2,u1
1099,1237143.0,7,121,u1,u2
1100,386485.0,3,2,u2,u1
1101,1096734.0,7,20,u1,u1
1102,696355.0,7,28,u2,u1
1103,1052626.0,7,15,u2,u1
1104,328465.0,3,1,u2,u2
1105,420691.0,3,2,u2,u1
1106,1275773.0,7,8,u2,u1
1107,1161480.0,7,157,u2,u1
1108,984358.0,7,13,u2,u2
1109,1080150.0,7,15,u2,u1
1110,890183.0,7,12,u1,u1
1111,413788.0,3,2,u2,u1
1112,1084313.0,7,31,u1,u1
1113,802629.0,7,318,u2,u1
1114,860876.0,7,78,u2,u2
1115,1004069.0,7,21,u1,u1
1116,958527.0,7,24,u2,u1
1117,1121044.0,7,61,u1,u2
1118,1687773.0,7,7,u2,u1
1119,224657.0,3,10,u1,u2
1120,1132332.0,7,72,u2,u2
1121,1443359.0,7,71,u2,u2
1122,968148.0,7,11,u2,u1
1123,1656671.0,7,79,u2,u1
1124,1720649.0,7,36,u2,u1
1125,1002125.0,7,84,u2,u1
1126,1241801.0,7,17,u2,u1
1127,1201996.0,7,35,u1,u2
1128,281478.0,3,5,u2,u1
1129,1589209.0,7,89,u1,u1
1130,806170.0,7,116,u1,u1
1131,1052711.0,7,61,u1,u2
1132,1278837.0,7,91,u2,u2
1133,1795302.0,7,163,u1,u1
1134,190472.0,3,6,u2,u2
1135,1215126.0,7,148,u1,u2
1136,210736.0,3,2,u2,u1
1137,1152039.0,7,58,u1,u1
1138,326170.0,3,4,u1,u2
1139,1279669.0,7,71,u2,u2
1140,1030749.0,7,48,u1,u1
1141,1700476.0,7,77,u1,u1
1142,1608601.0,7,29,u2,u1
1143,317691.0,3,2,u2,u1
1144,772623.0,7,281,u1,u1
1145,597083.0,7,30,u2,u2
1146,344970.0,3,2,u2,u1
1147,1141964.0,7,189,u2,u2
1148,1168179.0,7,64,u1,u1
1149,905723.0,7,7,u2,u1
1150,918787.0,7,149,u1,u2
1151,185713.0,3,10,u1,u2
1152,189377.0,3,6,u2,u2
1153,847388.0,7,71,u2,u2
1154,417558.0,3,1,u2,u2
1155,410834.0,3,1,u2,u2
1156,726946.0,7,74,u2,u2
1157,999949.0,7,25,u1,u1
1158,240903.0,3,10,u1,u2
1159,234755.0,3,5,u2,u1
1160,745279.0,7,20,u1,u1
1161,1407564.0,7,11,u2,u1
1162,1253969.0,7,36,u2,u1
1163,1153993.0,7,50,u2,u1
1164,430309.0,3,1,u2,u2
1165,1092764.0,7,27,u1,u2
1166,937753.0,7,65,u1,u1
1167,976272.0,7,205,u2,u1
1168,291072.0,3,3,u1,u1
1169,2161207.0,7,33,u2,u1
1170,268260.0,3,3,u1,u1
1171,1446422.0,7,13,u2,u2
1172,900139.0,7,51,u2,u1
1173,284141.0,3,3,u1,u1
1174,863738.0,7,22,u2,u2
1175,186395.0,3,4,u1,u2
1176,649721.0,7,8,u2,u1
1177,1414337.0,7,12,u1,u1
1178,1294492.0,7,13,u2,u2
1179,783686.0,7,239,u2,u1
1180,877978.0,7,116,u1,u1
1181,1213725.0,7,159,u2,u2
1182,1610004.0,7,23,u2,u2
1183,960704.0,7,128,u1,u1
1184,1404683.0,7,30,u2,u2
1185,1490767.0,7,252,u2,u2
1186,1110727.0,7,11,u2,u1
1187,1273861.0,7,159,u2,u2
1188,1580229.0,7,27,u1,u2
1189,1129614.0,7,315,u1,u1
1190,444710.0,3,6,u2,u2
1191,1302083.0,7,19,u2,u1
1192,311390.0,3,3,u1,u1
1193,1633964.0,7,12,u1,u1
1194,1652285.0,7,29,u2,u1
1195,1223182.0,7,37,u2,u1
1196,958880.0,7,61,u1,u2
1197,674865.0,7,109,u1,u2
1198,1100785.0,7,276,u2,u1
1199,930823.0,7,186,u2,u2
1200,324443.0,3,1,u2,u2
1201,1361583.0,7,30,u2,u2
1202,1551405.0,7,321,u2,u2
1203,242583.0,3,1,u2,u2
1204,1100026.0,7,274,u1,u2
1205,274420.0,3,5,u2,u1
1206,1049931.0,7,35,u1,u2
1207,827407.0,7,25,u1,u1
1208,1091321.0,7,191,u2,u1
1209,189031.0,3,10,u1,u2
1210,234270.0,3,3,u1,u1
1211,353837.0,3,2,u2,u1
1212,1545653.0,7,35,u1,u2
1213,1296503.0,7,144,u1,u2
1214,1069573.0,7,269,u2,u1
1215,675655.0,7,151,u1,u1
1216,1686923.0,7,140,u2,u1
1217,1454376.0,7,147,u1,u1
1218,1401594.0,7,59,u1,u2
1219,382571.0,3,2,u2,u1
1220,306505.0,3,2,u2,u1
1221,1128968.0,7,46,u2,u2
1222,1592464.0,7,73,u2,u1
1223,933784.0,7,268,u2,u1
1224,927031.0,7,134,u1,u2
1225,282449.0,3,3,u1,u1
1226,901911.0,7,7,u2,u1
1227,1254873.0,7,17,u2,u1
1228,877286.0,7,53,u1,u2
1229,1114218.0,7,28,u2,u1
1230,235274.0,3,9,u1,u1
1231,729175.0,7,141,u1,u1
1232,1187768.0,7,29,u2,u1
1233,1406893.0,7,174,u1,u1
1234,1179312.0,7,26,u2,u1
1235,224051.0,3,9,u1,u1
1236,824453.0,7,20,u1,u1
1237,414619.0,3,10,u1,u2
1238,817090.0,7,159,u2,u2
1239,1073455.0,7,237,u2,u1
1240,1654557.0,7,115,u1,u2
1241,792242.0,7,113,u2,u1
1242,1148773.0,7,11,u2,u1
1243,1470925.0,7,228,u1,u1
1244,389507.0,3,5,u2,u1
1245,960535.0,7,62,u1,u2
1246,440449.0,7,7,u2,u1
1247,815552.0,7,11,u2,u1
1248,1231239.0,7,34,u1,u1
1249,716390.0,7,205,u2,u1
1250,1303219.0,7,121,u1,u2
1251,336074.0,3,2,u2,u1
1252,912046.0,7,83,u2,u2
1253,973913.0,7,30,u2,u2
1254,937601.0,7,171,u2,u1
1255,547572.0,7,61,u1,u2
1256,1042962.0,7,112,u1,u2
1257,1139773.0,7,185,u1,u2
1258,1061092.0,7,130,u2,u2
1259,201977.0,3,2,u2,u1
1260,734586.0,7,48,u1,u1
1261,970810.0,7,29,u2,u1
1262,170922.0,3,3,u1,u1
1263,1044218.0,7,25,u1,u1
1264,980658.0,7,31,u1,u1
1265,1210787.0,7,25,u1,u1
1266,163801.0,3,1,u2,u2
1267,947031.0,7,122,u2,u1
1268,671094.0,7,203,u2,u1
1269,1326977.0,7,11,u2,u1
1270,888509.0,7,314,u2,u2
1271,332180.0,3,1,u2,u2
1272,644660.0,7,118,u2,u2
1273,1126991.0,7,170,u1,u1
1274,1060477.0,7,25,u1,u1
1275,897809.0,7,160,u1,u1
1276,149966.0,3,10,u1,u2
1277,817034.0,7,128,u1,u1
1278,809901.0,7,70,u1,u1
1279,397380.0,3,1,u2,u2
1280,1248793.0,7,31,u1,u1
1281,1392676.0,7,91,u2,u2
1282,455274.0,3,2,u2,u1
1283,210359.0,3,3,u1,u1
1284,1068219.0,7,142,u1,u1
1285,348968.0,3,3,u1,u1
1286,834465.0,7,22,u2,u2
1287,1231949.0,7,246,u1,u1
1288,837694.0,7,32,u2,u2
1289,911202.0,7,259,u1,u2
1290,316013.0,3,1,u2,u2
1291,1669855.0,7,19,u2,u1
1292,1122902.0,7,161,u1,u1
1293,872947.0,7,114,u1,u2
1294,1103766.0,7,266,u2,u1
1295,639288.0,7,15,u2,u1
1296,1025529.0,7,178,u2,u2
1297,974532.0,7,227,u1,u2
1298,1301392.0,7,23,u2,u2
1299,1101846.0,7,55,u2,u2
1300,931668.0,7,240,u2,u2
1301,723159.0,7,78,u2,u2
1302,997847.0,7,125,u2,u2
1303,1335426.0,7,33,u2,u1
1304,1067738.0,7,143,u2,u1
1305,997241.0,7,327,u1,u2
1306,1032335.0,7,121,u1,u2
1307,401568.0,3,4,u1,u2
1308,423907.0,3,5,u2,u1
1309,955436.0,7,83,u2,u2
1310,160798.0,3,1,u2,u2
1311,746277.0,7,18,u2,u2
1312,1061950.0,7,155,u1,u2
1313,1692503.0,7,31,u1,u1
1314,1517552.0,7,76,u2,u1
1315,941181.0,7,96,u1,u1
1316,925700.0,7,26,u2,u1
1317,307995.0,3,3,u1,u1
1318,511047.0,7,71,u2,u2
1319,85819.0,3,3,u1,u1
1320,31092.0,3,2,u2,u1
1321,808670.0,7,91,u2,u2
1322,879509.0,7,16,u1,u1
1323,1071991.0,7,29,u2,u1
1324,664023.0,7,30,u2,u2
1325,1435640.0,7,18,u2,u2
1326,1153275.0,7,48,u1,u1
1327,356916.0,3,1,u2,u2
1328,275877.0,3,6,u2,u2
1329,1561601.0,7,101,u2,u1
1330,1346175.0,7,97,u2,u2
1331,389096.0,3,2,u2,u1
1332,1240539.0,7,92,u2,u1
1333,233439.0,3,4,u1,u2
1334,1143510.0,7,11,u2,u1
1335,958250.0,7,194,u1,u1
1336,1214084.0,7,31,u1,u1
1337,1231911.0,7,7,u2,u1
1338,103537.0,3,4,u1,u2
1339,883016.0,7,57,u2,u2
1340,864908.0,7,95,u2,u1
1341,221838.0,3,1,u2,u2
1342,740112.0,7,8,u2,u1
1343,19427.0,3,3,u1,u1
1344,1317814.0,7,21,u1,u1
1345,1504187.0,7,21,u1,u1
1346,708213.0,3,2,u2,u1
1347,1467745.0,7,246,u1,u1
1348,1254560.0,7,153,u2,u1
1349,1431968.0,7,270,u2,u1
1350,1567752.0,7,163,u1,u1
1351,84784.0,3,5,u2,u1
1352,950553.0,7,28,u2,u1
1353,847669.0,7,21,u1,u1
1354,984760.0,7,169,u1,u1
1355,268169.0,3,3,u1,u1
1356,707581.0,7,20,u1,u1
1357,1035702.0,7,18,u2,u2
1358,807378.0,7,60,u2,u1
1359,1057745.0,7,67,u2,u2
1360,335806.0,3,5,u2,u1
1361,692221.0,7,17,u2,u1
1362,253544.0,3,6,u2,u2
1363,930794.0,7,156,u2,u2
1364,266059.0,3,6,u2,u2
1365,1381488.0,7,62,u1,u2
1366,668617.0,7,14,u2,u1
1367,1294109.0,7,67,u2,u2
1368,854590.0,7,15,u2,u1
1369,397206.0,7,155,u1,u2
1370,671019.0,7,37,u2,u1
1371,771785.0,7,145,u1,u1
1372,1232874.0,7,206,u2,u1
1373,452412.0,3,2,u2,u1
1374,1508175.0,7,85,u2,u1
1375,309606.0,3,6,u2,u2
1376,615800.0,3,9,u1,u1
1377,802678.0,7,73,u2,u1
1378,596480.0,7,126,u2,u2
1379,537409.0,3,1,u2,u2
1380,880922.0,7,28,u2,u1
1381,352280.0,3,1,u2,u2
1382,994501.0,7,67,u2,u2
1383,1192039.0,7,115,u1,u2
1384,1408622.0,7,45,u1,u2
1385,1685363.0,7,180,u2,u2
1386,1251525.0,7,55,u2,u2
1387,1109552.0,7,81,u2,u2
1388,1435921.0,7,71,u2,u2
1389,1145692.0,7,81,u2,u2
1390,388995.0,3,6,u2,u2
1391,701104.0,7,108,u2,u2
1392,902535.0,7,49,u2,u2
1393,1218444.0,7,59,u1,u2
1394,1307190.0,7,351,u2,u2
1395,1398324.0,7,70,u1,u1
1396,1451985.0,7,55,u2,u2
1397,1113723.0,7,24,u2,u1
1398,1173251.0,7,42,u2,u1
1399,791546.0,7,30,u2,u2
1400,566402.0,3,9,u1,u1
1401,951301.0,7,157,u2,u1
1402,832726.0,7,13,u2,u2
1403,213225.0,3,4,u1,u2
1404,838907.0,7,323,u1,u2
1405,1151268.0,7,161,u1,u1
1406,312660.0,3,2,u2,u1
1407,375796.0,3,5,u2,u1
1408,856732.0,7,205,u2,u1
1409,1164281.0,7,103,u1,u2
1410,1072338.0,7,213,u1,u1
1411,1054136.0,7,8,u2,u1
1412,1220027.0,7,373,u1,u2
1413,1403031.0,7,247,u1,u1
1414,1380692.0,7,60,u2,u1
1415,881369.0,7,188,u2,u1
1416,995259.0,7,111,u2,u2
1417,591965.0,3,6,u2,u2
1418,250153.0,3,1,u2,u2
1419,1349996.0,7,38,u1,u2
1420,1630611.0,7,92,u2,u1
1421,971197.0,7,105,u1,u2
1422,847405.0,7,144,u1,u2
1423,1036345.0,7,137,u1,u2
1424,881765.0,7,74,u2,u2
1425,446089.0,3,1,u2,u2
1426,866365.0,7,235,u2,u1
1427,1273208.0,7,282,u1,u1
1428,1791373.0,7,153,u2,u1
1429,1300075.0,7,304,u2,u1
1430,884517.0,7,38,u1,u2
1431,1810880.0,7,58,u1,u1
1432,1571563.0,7,73,u2,u1
1433,1286411.0,7,36,u2,u1
1434,1504740.0,7,48,u1,u1
1435,1092730.0,7,90,u2,u2
1436,50785.0,3,9,u1,u1
1437,935045.0,7,129,u1,u2
1438,608810.0,3,4,u1,u2
1439,837437.0,7,234,u1,u2
1440,750947.0,7,230,u1,u1
1441,278918.0,3,4,u1,u2
1442,1197495.0,7,178,u2,u2
1443,115586.0,3,5,u2,u1
1444,1116091.0,7,42,u2,u1
1445,932733.0,7,31,u1,u1
1446,238699.0,3,5,u2,u1
1447,968803.0,7,14,u2,u1
1448,613913.0,7,47,u2,u2
1449,1248580.0,7,23,u2,u2
1450,949717.0,7,78,u2,u2
1451,1243295.0,7,78,u2,u2
1452,106510.0,3,1,u2,u2
1453,279456.0,3,4,u1,u2
1454,878228.0,7,8,u2,u1
1455,806170.0,7,190,u2,u2
1456,1008516.0,7,82,u2,u1
1457,747792.0,7,33,u2,u1
1458,965323.0,7,11,u2,u1
1459,1284797.0,7,113,u2,u1
1460,1403333.0,7,162,u2,u2
1461,1201070.0,7,20,u1,u1
1462,271034.0,3,2,u2,u1
1463,797324.0,7,12,u1,u1
1464,698275.0,7,31,u1,u1
1465,148251.0,3,1,u2,u2
1466,1180952.0,7,108,u2,u2
1467,1534852.0,7,8,u2,u1
1468,1269763.0,7,28,u2,u1
1469,417216.0,3,1,u2,u2
1470,1289785.0,7,58,u1,u1
1471,967007.0,7,159,u2,u2
1472,1188269.0,7,222,u2,u1
1473,1279969.0,7,275,u2,u2
1474,1265608.0,7,7,u2,u1
1475,1434104.0,7,7,u2,u1
1476,1017691.0,7,65,u1,u1
1477,635985.0,7,21,u1,u1
1478,1239934.0,7,51,u2,u1
1479,1381580.0,7,123,u2,u1
1480,184685.0,3,1,u2,u2
1481,927698.0,7,49,u2,u2
1482,274566.0,3,3,u1,u1
1483,244009.0,3,1,u2,u2
1484,695128.0,7,104,u2,u1
1485,1123011.0,7,46,u2,u2
1486,1366822.0,7,116,u1,u1
1487,1502405.0,7,124,u1,u2
1488,1254567.0,7,349,u1,u1
1489,29876.0,3,4,u1,u2
1490,1287784.0,7,27,u1,u2
1491,981484.0,7,61,u1,u2
1492,449234.0,3,9,u1,u1
1493,756756.0,7,37,u2,u1
1494,1147684.0,7,47,u2,u2
1495,797274.0,7,294,u2,u1
1496,1383773.0,7,110,u1,u1
1497,299145.0,3,1,u2,u2
1498,319418.0,3,9,u1,u1
1499,882349.0,7,17,u2,u1
1500,334244.0,3,1,u2,u2
1501,1767458.0,7,36,u2,u1
1502,941952.0,7,159,u2,u2
1503,1714142.0,7,34,u1,u1
1504,321360.0,3,1,u2,u2
1505,995730.0,7,22,u2,u2
1506,56428.0,3,1,u2,u2
1507,209887.0,3,6,u2,u2
1508,1151555.0,7,79,u2,u1
1509,1698318.0,7,125,u2,u2
1510,957975.0,7,12,u1,u1
1511,1065793.0,7,72,u2,u2
1512,233670.0,3,3,u1,u1
1513,375823.0,3,10,u1,u2
1514,1648045.0,7,8,u2,u1
1515,1683809.0,7,67,u2,u2
1516,689458.0,7,36,u2,u1
1517,1535514.0,7,33,u2,u1
1518,209660.0,3,4,u1,u2
1519,197543.0,3,1,u2,u2
1520,322354.0,3,1,u2,u2
1521,447846.0,7,76,u2,u1
1522,1247923.0,7,20,u1,u1
1523,893741.0,7,226,u1,u1
1524,741659.0,7,69,u1,u1
1525,216767.0,3,9,u1,u1
1526,191035.0,3,2,u2,u1
1527,1609026.0,7,24,u2,u1
1528,934662.0,7,16,u1,u1
1529,327523.0,3,2,u2,u1
1530,691707.0,3,2,u2,u1
1531,702588.0,7,217,u1,u2
1532,890875.0,7,286,u1,u1
1533,1049466.0,7,132,u2,u1
1534,842621.0,7,16,u1,u1
1535,240998.0,3,3,u1,u1
1536,195694.0,3,9,u1,u1
1537,172359.0,3,1,u2,u2
1538,169254.0,3,5,u2,u1
1539,1346709.0,7,62,u1,u2
1540,1915619.0,7,226,u1,u1
1541,1707420.0,7,50,u2,u1
1542,1219406.0,7,256,u2,u1
1543,387877.0,3,4,u1,u2
1544,1099793.0,7,33,u2,u1
1545,875671.0,7,169,u1,u1
1546,977222.0,7,27,u1,u2
1547,283458.0,3,1,u2,u2
1548,357982.0,3,9,u1,u1
1549,936487.0,7,17,u2,u1
1550,1147763.0,7,75,u1,u1
1551,1152629.0,7,8,u2,u1
1552,976085.0,7,219,u1,u1
1553,937654.0,7,205,u2,u1
1554,1155331.0,7,75,u1,u1
1555,686792.0,7,19,u2,u1
1556,1012596.0,7,22,u2,u2
1557,1134268.0,7,34,u1,u1
1558,1077961.0,7,76,u2,u1
1559,771534.0,7,47,u2,u2
1560,298275.0,3,6,u2,u2
1561,1403709.0,7,29,u2,u1
1562,373006.0,3,1,u2,u2
1563,863143.0,7,227,u1,u2
1564,274584.0,3,10,u1,u2
1565,969488.0,7,41,u1,u1
1566,783129.0,7,127,u2,u2
